DS,Y
2023-08-01 19:50:00,3782.0
2023-08-01 19:55:00,4130.0
2023-08-01 20:00:00,4008.0
2023-08-01 20:05:00,4078.0
2023-08-01 20:10:00,4002.0
2023-08-01 20:15:00,3754.0
2023-08-01 20:20:00,3872.0
2023-08-01 20:25:00,3808.0
2023-08-01 20:30:00,3452.0
2023-08-01 20:35:00,1888.0
2023-08-01 20:40:00,1609.0
2023-08-01 20:45:00,1406.0
2023-08-01 20:50:00,1412.0
2023-08-01 20:55:00,1228.0
2023-08-01 21:00:00,1024.0
2023-08-01 21:05:00,1302.0
2023-08-01 21:10:00,1454.0
2023-08-01 21:15:00,1382.0
2023-08-01 21:20:00,1190.0
2023-08-01 21:25:00,1414.0
2023-08-01 21:30:00,1150.0
2023-08-01 21:35:00,1274.0
2023-08-01 21:40:00,1408.0
2023-08-01 21:45:00,1072.0
2023-08-01 21:50:00,976.0
2023-08-01 21:55:00,1064.0
2023-08-01 22:00:00,860.0
2023-08-01 22:05:00,822.0
2023-08-01 22:10:00,974.0
2023-08-01 22:15:00,962.0
2023-08-01 22:20:00,964.0
2023-08-01 22:25:00,1028.0
2023-08-01 22:30:00,980.0
2023-08-01 22:35:00,950.0
2023-08-01 22:40:00,1222.0
2023-08-01 22:45:00,1026.0
2023-08-01 22:50:00,912.0
2023-08-01 22:55:00,1034.0
2023-08-01 23:00:00,890.0
2023-08-01 23:05:00,854.0
2023-08-01 23:10:00,1016.0
2023-08-01 23:15:00,888.0
2023-08-01 23:20:00,874.0
2023-08-01 23:25:00,994.0
2023-08-01 23:30:00,764.0
2023-08-01 23:35:00,824.0
2023-08-01 23:40:00,902.0
2023-08-01 23:45:00,808.0
2023-08-01 23:50:00,836.0
2023-08-01 23:55:00,908.0
2023-08-02 00:00:00,762.0
2023-08-02 00:05:00,756.0
2023-08-02 00:10:00,928.0
2023-08-02 00:15:00,842.0
2023-08-02 00:20:00,952.0
2023-08-02 00:25:00,1070.0
2023-08-02 00:30:00,878.0
2023-08-02 00:35:00,980.0
2023-08-02 00:40:00,1278.0
2023-08-02 00:45:00,932.0
2023-08-02 00:50:00,904.0
2023-08-02 00:55:00,944.0
2023-08-02 01:00:00,722.0
2023-08-02 01:05:00,798.0
2023-08-02 01:10:00,832.0
2023-08-02 01:15:00,800.0
2023-08-02 01:20:00,720.0
2023-08-02 01:25:00,806.0
2023-08-02 01:30:00,644.0
2023-08-02 01:35:00,632.0
2023-08-02 01:40:00,620.0
2023-08-02 01:45:00,552.0
2023-08-02 01:50:00,508.0
2023-08-02 01:55:00,694.0
2023-08-02 02:00:00,423.0
2023-08-02 02:05:00,487.0
2023-08-02 02:10:00,574.0
2023-08-02 02:15:00,479.0
2023-08-02 02:20:00,418.0
2023-08-02 02:25:00,503.0
2023-08-02 02:30:00,335.0
2023-08-02 02:35:00,368.0
2023-08-02 02:40:00,591.0
2023-08-02 02:45:00,345.0
2023-08-02 02:50:00,409.0
2023-08-02 02:55:00,570.0
2023-08-02 03:00:00,314.0
2023-08-02 03:05:00,424.0
2023-08-02 03:10:00,568.0
2023-08-02 03:15:00,386.0
2023-08-02 03:20:00,508.0
2023-08-02 03:25:00,600.0
2023-08-02 03:30:00,360.0
2023-08-02 03:35:00,404.0
2023-08-02 03:40:00,512.0
2023-08-02 03:45:00,460.0
2023-08-02 03:50:00,619.0
2023-08-02 03:55:00,278.0
2023-08-02 04:00:00,129.0
2023-08-02 04:05:00,154.0
2023-08-02 04:10:00,237.0
2023-08-02 04:15:00,74.0
2023-08-02 04:20:00,209.0
2023-08-02 04:25:00,226.0
2023-08-02 04:30:00,100.0
2023-08-02 04:35:00,117.0
2023-08-02 04:40:00,207.0
2023-08-02 04:45:00,50.0
2023-08-02 04:50:00,131.0
2023-08-02 04:55:00,219.0
2023-08-02 05:00:00,67.0
2023-08-02 05:05:00,150.0
2023-08-02 05:10:00,211.0
2023-08-02 05:15:00,92.0
2023-08-02 05:20:00,105.0
2023-08-02 05:25:00,174.0
2023-08-02 05:30:00,48.0
2023-08-02 05:35:00,98.0
2023-08-02 05:40:00,201.0
2023-08-02 05:45:00,73.0
2023-08-02 05:50:00,121.0
2023-08-02 05:55:00,198.0
2023-08-02 06:00:00,75.0
2023-08-02 06:05:00,121.0
2023-08-02 06:10:00,175.0
2023-08-02 06:15:00,76.0
2023-08-02 06:20:00,129.0
2023-08-02 06:25:00,209.0
2023-08-02 06:30:00,52.0
2023-08-02 06:35:00,375.0
2023-08-02 06:40:00,445.0
2023-08-02 06:45:00,182.0
2023-08-02 06:50:00,262.0
2023-08-02 06:55:00,321.0
2023-08-02 07:00:00,178.0
2023-08-02 07:05:00,180.0
2023-08-02 07:10:00,270.0
2023-08-02 07:15:00,84.0
2023-08-02 07:20:00,138.0
2023-08-02 07:25:00,192.0
2023-08-02 07:30:00,52.0
2023-08-02 07:35:00,90.0
2023-08-02 07:40:00,252.0
2023-08-02 07:45:00,46.0
2023-08-02 07:50:00,102.0
2023-08-02 07:55:00,188.0
2023-08-02 08:00:00,100.0
2023-08-02 08:05:00,144.0
2023-08-02 08:10:00,220.0
2023-08-02 08:15:00,34.0
2023-08-02 08:20:00,100.0
2023-08-02 08:25:00,232.0
2023-08-02 08:30:00,36.0
2023-08-02 08:35:00,82.0
2023-08-02 08:40:00,194.0
2023-08-02 08:45:00,78.0
2023-08-02 08:50:00,76.0
2023-08-02 08:55:00,198.0
2023-08-02 09:00:00,156.0
2023-08-02 09:05:00,164.0
2023-08-02 09:10:00,176.0
2023-08-02 09:15:00,30.0
2023-08-02 09:20:00,102.0
2023-08-02 09:25:00,180.0
2023-08-02 09:30:00,146.0
2023-08-02 09:35:00,170.0
2023-08-02 09:40:00,250.0
2023-08-02 09:45:00,150.0
2023-08-02 09:50:00,112.0
2023-08-02 09:55:00,204.0
2023-08-02 10:00:00,46.0
2023-08-02 10:05:00,124.0
2023-08-02 10:10:00,218.0
2023-08-02 10:15:00,74.0
2023-08-02 10:20:00,108.0
2023-08-02 10:25:00,194.0
2023-08-02 10:30:00,118.0
2023-08-02 10:35:00,186.0
2023-08-02 10:40:00,338.0
2023-08-02 10:45:00,134.0
2023-08-02 10:50:00,162.0
2023-08-02 10:55:00,293.0
2023-08-02 11:00:00,239.0
2023-08-02 11:05:00,222.0
2023-08-02 11:10:00,281.0
2023-08-02 11:15:00,162.0
2023-08-02 11:20:00,213.0
2023-08-02 11:25:00,392.0
2023-08-02 11:30:00,350.0
2023-08-02 11:35:00,504.0
2023-08-02 11:40:00,665.0
2023-08-02 11:45:00,292.0
2023-08-02 11:50:00,436.0
2023-08-02 11:55:00,616.0
2023-08-02 12:00:00,582.0
2023-08-02 12:05:00,888.0
2023-08-02 12:10:00,920.0
2023-08-02 12:15:00,868.0
2023-08-02 12:20:00,840.0
2023-08-02 12:25:00,992.0
2023-08-02 12:30:00,894.0
2023-08-02 12:35:00,802.0
2023-08-02 12:40:00,749.0
2023-08-02 12:45:00,851.0
2023-08-02 12:50:00,826.0
2023-08-02 12:55:00,928.0
2023-08-02 13:00:00,804.0
2023-08-02 13:05:00,718.0
2023-08-02 13:10:00,856.0
2023-08-02 13:15:00,824.0
2023-08-02 13:20:00,964.0
2023-08-02 13:25:00,1086.0
2023-08-02 13:30:00,838.0
2023-08-02 13:35:00,884.0
2023-08-02 13:40:00,1028.0
2023-08-02 13:45:00,836.0
2023-08-02 13:50:00,950.0
2023-08-02 13:55:00,1100.0
2023-08-02 14:00:00,1157.0
2023-08-02 14:05:00,946.0
2023-08-02 14:10:00,1134.0
2023-08-02 14:15:00,930.0
2023-08-02 14:20:00,984.0
2023-08-02 14:25:00,1180.0
2023-08-02 14:30:00,1920.0
2023-08-02 14:35:00,1794.0
2023-08-02 14:40:00,1980.0
2023-08-02 14:45:00,1844.0
2023-08-02 14:50:00,1800.0
2023-08-02 14:55:00,2084.0
2023-08-02 15:00:00,1766.0
2023-08-02 15:05:00,2104.0
2023-08-02 15:10:00,2258.0
2023-08-02 15:15:00,1658.0
2023-08-02 15:20:00,1926.0
2023-08-02 15:25:00,2044.0
2023-08-02 15:30:00,1934.0
2023-08-02 15:35:00,1728.0
2023-08-02 15:40:00,2114.0
2023-08-02 15:45:00,1794.0
2023-08-02 15:50:00,1884.0
2023-08-02 15:55:00,1944.0
2023-08-02 16:00:00,2054.0
2023-08-02 16:05:00,2008.0
2023-08-02 16:10:00,2220.0
2023-08-02 16:15:00,1904.0
2023-08-02 16:20:00,1821.0
2023-08-02 16:25:00,1860.0
2023-08-02 16:30:00,1197.0
2023-08-02 16:35:00,1165.0
2023-08-02 16:40:00,1346.0
2023-08-02 16:45:00,1259.0
2023-08-02 16:50:00,1006.0
2023-08-02 16:55:00,1293.0
2023-08-02 17:00:00,1349.0
2023-08-02 17:05:00,1163.0
2023-08-02 17:10:00,1322.0
2023-08-02 17:15:00,1065.0
2023-08-02 17:20:00,1143.0
2023-08-02 17:25:00,1118.0
2023-08-02 17:30:00,1137.0
2023-08-02 17:35:00,1015.0
2023-08-02 17:40:00,1236.0
2023-08-02 17:45:00,1102.0
2023-08-02 17:50:00,1232.0
2023-08-02 17:55:00,1194.0
2023-08-02 18:00:00,1001.0
2023-08-02 18:05:00,948.0
2023-08-02 18:10:00,1188.0
2023-08-02 18:15:00,1066.0
2023-08-02 18:20:00,1064.0
2023-08-02 18:25:00,1031.0
2023-08-02 18:30:00,977.0
2023-08-02 18:35:00,919.0
2023-08-02 18:40:00,1107.0
2023-08-02 18:45:00,1077.0
2023-08-02 18:50:00,1114.0
2023-08-02 18:55:00,1091.0
2023-08-02 19:00:00,999.0
2023-08-02 19:05:00,920.0
2023-08-02 19:10:00,1073.0
2023-08-02 19:15:00,1015.0
2023-08-02 19:20:00,966.0
2023-08-02 19:25:00,1177.0
2023-08-02 19:30:00,1056.0
2023-08-02 19:35:00,1122.0
2023-08-02 19:40:00,1232.0
2023-08-02 19:45:00,1145.0
2023-08-02 19:50:00,1148.0
2023-08-02 19:55:00,1288.0
2023-08-02 20:00:00,952.0
2023-08-02 20:05:00,1158.0
2023-08-02 20:10:00,1206.0
2023-08-02 20:15:00,1150.0
2023-08-02 20:20:00,1326.0
2023-08-02 20:25:00,1264.0
2023-08-02 20:30:00,1118.0
2023-08-02 20:35:00,1036.0
2023-08-02 20:40:00,1234.0
2023-08-02 20:45:00,1156.0
2023-08-02 20:50:00,1208.0
2023-08-02 20:55:00,1276.0
2023-08-02 21:00:00,970.0
2023-08-02 21:05:00,1110.0
2023-08-02 21:10:00,1006.0
2023-08-02 21:15:00,998.0
2023-08-02 21:20:00,1174.0
2023-08-02 21:25:00,1112.0
2023-08-02 21:30:00,970.0
2023-08-02 21:35:00,966.0
2023-08-02 21:40:00,898.0
2023-08-02 21:45:00,812.0
2023-08-02 21:50:00,852.0
2023-08-02 21:55:00,981.0
2023-08-02 22:00:00,856.0
2023-08-02 22:05:00,805.0
2023-08-02 22:10:00,813.0
2023-08-02 22:15:00,671.0
2023-08-02 22:20:00,914.0
2023-08-02 22:25:00,1104.0
2023-08-02 22:30:00,973.0
2023-08-02 22:35:00,794.0
2023-08-02 22:40:00,990.0
2023-08-02 22:45:00,877.0
2023-08-02 22:50:00,838.0
2023-08-02 22:55:00,823.0
2023-08-02 23:00:00,692.0
2023-08-02 23:05:00,697.0
2023-08-02 23:10:00,800.0
2023-08-02 23:15:00,574.0
2023-08-02 23:20:00,676.0
2023-08-02 23:25:00,714.0
2023-08-02 23:30:00,582.0
2023-08-02 23:35:00,612.0
2023-08-02 23:40:00,848.0
2023-08-02 23:45:00,663.0
2023-08-02 23:50:00,774.0
2023-08-02 23:55:00,828.0
2023-08-03 00:00:00,758.0
2023-08-03 00:05:00,837.0
2023-08-03 00:10:00,931.0
2023-08-03 00:15:00,559.0
2023-08-03 00:20:00,662.0
2023-08-03 00:25:00,788.0
2023-08-03 00:30:00,598.0
2023-08-03 00:35:00,638.0
2023-08-03 00:40:00,744.0
2023-08-03 00:45:00,544.0
2023-08-03 00:50:00,758.0
2023-08-03 00:55:00,691.0
2023-08-03 01:00:00,768.0
2023-08-03 01:05:00,705.0
2023-08-03 01:10:00,680.0
2023-08-03 01:15:00,568.0
2023-08-03 01:20:00,436.0
2023-08-03 01:25:00,497.0
2023-08-03 01:30:00,345.0
2023-08-03 01:35:00,484.0
2023-08-03 01:40:00,552.0
2023-08-03 01:45:00,425.0
2023-08-03 01:50:00,464.0
2023-08-03 01:55:00,516.0
2023-08-03 02:00:00,342.0
2023-08-03 02:05:00,446.0
2023-08-03 02:10:00,454.0
2023-08-03 02:15:00,228.0
2023-08-03 02:20:00,388.0
2023-08-03 02:25:00,418.0
2023-08-03 02:30:00,336.0
2023-08-03 02:35:00,306.0
2023-08-03 02:40:00,452.0
2023-08-03 02:45:00,292.0
2023-08-03 02:50:00,366.0
2023-08-03 02:55:00,438.0
2023-08-03 03:00:00,284.0
2023-08-03 03:05:00,216.0
2023-08-03 03:10:00,414.0
2023-08-03 03:15:00,254.0
2023-08-03 03:20:00,270.0
2023-08-03 03:25:00,358.0
2023-08-03 03:30:00,194.0
2023-08-03 03:35:00,278.0
2023-08-03 03:40:00,404.0
2023-08-03 03:45:00,264.0
2023-08-03 03:50:00,432.0
2023-08-03 03:55:00,420.0
2023-08-03 04:00:00,232.0
2023-08-03 04:05:00,332.0
2023-08-03 04:10:00,448.0
2023-08-03 04:15:00,308.0
2023-08-03 04:20:00,348.0
2023-08-03 04:25:00,432.0
2023-08-03 04:30:00,236.0
2023-08-03 04:35:00,338.0
2023-08-03 04:40:00,606.0
2023-08-03 04:45:00,348.0
2023-08-03 04:50:00,383.0
2023-08-03 04:55:00,408.0
2023-08-03 05:00:00,214.0
2023-08-03 05:05:00,232.0
2023-08-03 05:10:00,310.0
2023-08-03 05:15:00,254.0
2023-08-03 05:20:00,342.0
2023-08-03 05:25:00,370.0
2023-08-03 05:30:00,304.0
2023-08-03 05:35:00,358.0
2023-08-03 05:40:00,430.0
2023-08-03 05:45:00,270.0
2023-08-03 05:50:00,254.0
2023-08-03 05:55:00,280.0
2023-08-03 06:00:00,206.0
2023-08-03 06:05:00,210.0
2023-08-03 06:10:00,408.0
2023-08-03 06:15:00,198.0
2023-08-03 06:20:00,190.0
2023-08-03 06:25:00,328.0
2023-08-03 06:30:00,178.0
2023-08-03 06:35:00,260.0
2023-08-03 06:40:00,386.0
2023-08-03 06:45:00,284.0
2023-08-03 06:50:00,370.0
2023-08-03 06:55:00,330.0
2023-08-03 07:00:00,142.0
2023-08-03 07:05:00,180.0
2023-08-03 07:10:00,342.0
2023-08-03 07:15:00,224.0
2023-08-03 07:20:00,196.0
2023-08-03 07:25:00,326.0
2023-08-03 07:30:00,198.0
2023-08-03 07:35:00,234.0
2023-08-03 07:40:00,342.0
2023-08-03 07:45:00,96.0
2023-08-03 07:50:00,214.0
2023-08-03 07:55:00,327.0
2023-08-03 08:00:00,198.0
2023-08-03 08:05:00,194.0
2023-08-03 08:10:00,366.0
2023-08-03 08:15:00,152.0
2023-08-03 08:20:00,200.0
2023-08-03 08:25:00,284.0
2023-08-03 08:30:00,130.0
2023-08-03 08:35:00,250.0
2023-08-03 08:40:00,264.0
2023-08-03 08:45:00,162.0
2023-08-03 08:50:00,178.0
2023-08-03 08:55:00,226.0
2023-08-03 09:00:00,92.0
2023-08-03 09:05:00,174.0
2023-08-03 09:10:00,260.0
2023-08-03 09:15:00,188.0
2023-08-03 09:20:00,148.0
2023-08-03 09:25:00,374.0
2023-08-03 09:30:00,226.0
2023-08-03 09:35:00,212.0
2023-08-03 09:40:00,248.0
2023-08-03 09:45:00,88.0
2023-08-03 09:50:00,246.0
2023-08-03 09:55:00,426.0
2023-08-03 10:00:00,256.0
2023-08-03 10:05:00,402.0
2023-08-03 10:10:00,634.0
2023-08-03 10:15:00,448.0
2023-08-03 10:20:00,436.0
2023-08-03 10:25:00,469.0
2023-08-03 10:30:00,230.0
2023-08-03 10:35:00,238.0
2023-08-03 10:40:00,370.0
2023-08-03 10:45:00,194.0
2023-08-03 10:50:00,244.0
2023-08-03 10:55:00,454.0
2023-08-03 11:00:00,400.0
2023-08-03 11:05:00,374.0
2023-08-03 11:10:00,502.0
2023-08-03 11:15:00,476.0
2023-08-03 11:20:00,330.0
2023-08-03 11:25:00,358.0
2023-08-03 11:30:00,340.0
2023-08-03 11:35:00,360.0
2023-08-03 11:40:00,454.0
2023-08-03 11:45:00,350.0
2023-08-03 11:50:00,472.0
2023-08-03 11:55:00,364.0
2023-08-03 12:00:00,414.0
2023-08-03 12:05:00,458.0
2023-08-03 12:10:00,718.0
2023-08-03 12:15:00,554.0
2023-08-03 12:20:00,592.0
2023-08-03 12:25:00,748.0
2023-08-03 12:30:00,490.0
2023-08-03 12:35:00,645.0
2023-08-03 12:40:00,568.0
2023-08-03 12:45:00,798.0
2023-08-03 12:50:00,589.0
2023-08-03 12:55:00,933.0
2023-08-03 13:00:00,778.0
2023-08-03 13:05:00,690.0
2023-08-03 13:10:00,699.0
2023-08-03 13:15:00,774.0
2023-08-03 13:20:00,730.0
2023-08-03 13:25:00,842.0
2023-08-03 13:30:00,702.0
2023-08-03 13:35:00,816.0
2023-08-03 13:40:00,744.0
2023-08-03 13:45:00,716.0
2023-08-03 13:50:00,850.0
2023-08-03 13:55:00,866.0
2023-08-03 14:00:00,680.0
2023-08-03 14:05:00,816.0
2023-08-03 14:10:00,930.0
2023-08-03 14:15:00,750.0
2023-08-03 14:20:00,904.0
2023-08-03 14:25:00,748.0
2023-08-03 14:30:00,760.0
2023-08-03 14:35:00,650.0
2023-08-03 14:40:00,842.0
2023-08-03 14:45:00,618.0
2023-08-03 14:50:00,662.0
2023-08-03 14:55:00,748.0
2023-08-03 15:00:00,712.0
2023-08-03 15:05:00,768.0
2023-08-03 15:10:00,918.0
2023-08-03 15:15:00,750.0
2023-08-03 15:20:00,617.0
2023-08-03 15:25:00,804.0
2023-08-03 15:30:00,744.0
2023-08-03 15:35:00,576.0
2023-08-03 15:40:00,942.0
2023-08-03 15:45:00,864.0
2023-08-03 15:50:00,720.0
2023-08-03 15:55:00,906.0
2023-08-03 16:00:00,848.0
2023-08-03 16:05:00,940.0
2023-08-03 16:10:00,906.0
2023-08-03 16:15:00,882.0
2023-08-03 16:20:00,800.0
2023-08-03 16:25:00,1052.0
2023-08-03 16:30:00,1090.0
2023-08-03 16:35:00,916.0
2023-08-03 16:40:00,1106.0
2023-08-03 16:45:00,1114.0
2023-08-03 16:50:00,1028.0
2023-08-03 16:55:00,949.0
2023-08-03 17:00:00,926.0
2023-08-03 17:05:00,768.0
2023-08-03 17:10:00,998.0
2023-08-03 17:15:00,990.0
2023-08-03 17:20:00,814.0
2023-08-03 17:25:00,964.0
2023-08-03 17:30:00,882.0
2023-08-03 17:35:00,872.0
2023-08-03 17:40:00,908.0
2023-08-03 17:45:00,1002.0
2023-08-03 17:50:00,722.0
2023-08-03 17:55:00,956.0
2023-08-03 18:00:00,888.0
2023-08-03 18:05:00,932.0
2023-08-03 18:10:00,950.0
2023-08-03 18:15:00,830.0
2023-08-03 18:20:00,816.0
2023-08-03 18:25:00,938.0
2023-08-03 18:30:00,1056.0
2023-08-03 18:35:00,1213.0
2023-08-03 18:40:00,670.0
2023-08-03 18:45:00,1003.0
2023-08-03 18:50:00,806.0
2023-08-03 18:55:00,546.0
2023-08-03 19:00:00,730.0
2023-08-03 19:05:00,664.0
2023-08-03 19:10:00,852.0
2023-08-03 19:15:00,728.0
2023-08-03 19:20:00,662.0
2023-08-03 19:25:00,700.0
2023-08-03 19:30:00,772.0
2023-08-03 19:35:00,566.0
2023-08-03 19:40:00,876.0
2023-08-03 19:45:00,860.0
2023-08-03 19:50:00,667.0
2023-08-03 19:55:00,846.0
2023-08-03 20:00:00,1090.0
2023-08-03 20:05:00,921.0
2023-08-03 20:10:00,948.0
2023-08-03 20:15:00,1349.0
2023-08-03 20:20:00,984.0
2023-08-03 20:25:00,1082.0
2023-08-03 20:30:00,1152.0
2023-08-03 20:35:00,966.0
2023-08-03 20:40:00,1070.0
2023-08-03 20:45:00,1066.0
2023-08-03 20:50:00,1060.0
2023-08-03 20:55:00,1132.0
2023-08-03 21:00:00,828.0
2023-08-03 21:05:00,830.0
2023-08-03 21:10:00,870.0
2023-08-03 21:15:00,1062.0
2023-08-03 21:20:00,782.0
2023-08-03 21:25:00,802.0
2023-08-03 21:30:00,664.0
2023-08-03 21:35:00,690.0
2023-08-03 21:40:00,748.0
2023-08-03 21:45:00,792.0
2023-08-03 21:50:00,608.0
2023-08-03 21:55:00,726.0
2023-08-03 22:00:00,942.0
2023-08-03 22:05:00,836.0
2023-08-03 22:10:00,802.0
2023-08-03 22:15:00,732.0
2023-08-03 22:20:00,729.0
2023-08-03 22:25:00,746.0
2023-08-03 22:30:00,820.0
2023-08-03 22:35:00,622.0
2023-08-03 22:40:00,794.0
2023-08-03 22:45:00,1080.0
2023-08-03 22:50:00,996.0
2023-08-03 22:55:00,1016.0
2023-08-03 23:00:00,994.0
2023-08-03 23:05:00,890.0
2023-08-03 23:10:00,1042.0
2023-08-03 23:15:00,1142.0
2023-08-03 23:20:00,904.0
2023-08-03 23:25:00,986.0
2023-08-03 23:30:00,1198.0
2023-08-03 23:35:00,870.0
2023-08-03 23:40:00,960.0
2023-08-03 23:45:00,970.0
2023-08-03 23:50:00,766.0
2023-08-03 23:55:00,834.0
2023-08-04 00:00:00,972.0
2023-08-04 00:05:00,970.0
2023-08-04 00:10:00,900.0
2023-08-04 00:15:00,1048.0
2023-08-04 00:20:00,808.0
2023-08-04 00:25:00,758.0
2023-08-04 00:30:00,914.0
2023-08-04 00:35:00,690.0
2023-08-04 00:40:00,858.0
2023-08-04 00:45:00,842.0
2023-08-04 00:50:00,654.0
2023-08-04 00:55:00,580.0
2023-08-04 01:00:00,757.0
2023-08-04 01:05:00,669.0
2023-08-04 01:10:00,685.0
2023-08-04 01:15:00,745.0
2023-08-04 01:20:00,669.0
2023-08-04 01:25:00,760.0
2023-08-04 01:30:00,813.0
2023-08-04 01:35:00,794.0
2023-08-04 01:40:00,597.0
2023-08-04 01:45:00,572.0
2023-08-04 01:50:00,540.0
2023-08-04 01:55:00,634.0
2023-08-04 02:00:00,612.0
2023-08-04 02:05:00,452.0
2023-08-04 02:10:00,496.0
2023-08-04 02:15:00,542.0
2023-08-04 02:20:00,434.0
2023-08-04 02:25:00,478.0
2023-08-04 02:30:00,466.0
2023-08-04 02:35:00,376.0
2023-08-04 02:40:00,432.0
2023-08-04 02:45:00,608.0
2023-08-04 02:50:00,498.0
2023-08-04 02:55:00,420.0
2023-08-04 03:00:00,452.0
2023-08-04 03:05:00,230.0
2023-08-04 03:10:00,396.0
2023-08-04 03:15:00,472.0
2023-08-04 03:20:00,304.0
2023-08-04 03:25:00,430.0
2023-08-04 03:30:00,488.0
2023-08-04 03:35:00,236.0
2023-08-04 03:40:00,310.0
2023-08-04 03:45:00,354.0
2023-08-04 03:50:00,180.0
2023-08-04 03:55:00,352.0
2023-08-04 04:00:00,472.0
2023-08-04 04:05:00,380.0
2023-08-04 04:10:00,452.0
2023-08-04 04:15:00,550.0
2023-08-04 04:20:00,588.0
2023-08-04 04:25:00,482.0
2023-08-04 04:30:00,520.0
2023-08-04 04:35:00,358.0
2023-08-04 04:40:00,368.0
2023-08-04 04:45:00,380.0
2023-08-04 04:50:00,260.0
2023-08-04 04:55:00,262.0
2023-08-04 05:00:00,308.0
2023-08-04 05:05:00,236.0
2023-08-04 05:10:00,386.0
2023-08-04 05:15:00,366.0
2023-08-04 05:20:00,464.0
2023-08-04 05:25:00,384.0
2023-08-04 05:30:00,474.0
2023-08-04 05:35:00,246.0
2023-08-04 05:40:00,338.0
2023-08-04 05:45:00,410.0
2023-08-04 05:50:00,282.0
2023-08-04 05:55:00,342.0
2023-08-04 06:00:00,466.0
2023-08-04 06:05:00,300.0
2023-08-04 06:10:00,352.0
2023-08-04 06:15:00,464.0
2023-08-04 06:20:00,310.0
2023-08-04 06:25:00,326.0
2023-08-04 06:30:00,438.0
2023-08-04 06:35:00,622.0
2023-08-04 06:40:00,428.0
2023-08-04 06:45:00,500.0
2023-08-04 06:50:00,226.0
2023-08-04 06:55:00,318.0
2023-08-04 07:00:00,396.0
2023-08-04 07:05:00,296.0
2023-08-04 07:10:00,338.0
2023-08-04 07:15:00,336.0
2023-08-04 07:20:00,314.0
2023-08-04 07:25:00,460.0
2023-08-04 07:30:00,366.0
2023-08-04 07:35:00,194.0
2023-08-04 07:40:00,308.0
2023-08-04 07:45:00,322.0
2023-08-04 07:50:00,222.0
2023-08-04 07:55:00,374.0
2023-08-04 08:00:00,224.0
2023-08-04 08:05:00,182.0
2023-08-04 08:10:00,208.0
2023-08-04 08:15:00,381.0
2023-08-04 08:20:00,220.0
2023-08-04 08:25:00,300.0
2023-08-04 08:30:00,340.0
2023-08-04 08:35:00,214.0
2023-08-04 08:40:00,272.0
2023-08-04 08:45:00,284.0
2023-08-04 08:50:00,282.0
2023-08-04 08:55:00,278.0
2023-08-04 09:00:00,286.0
2023-08-04 09:05:00,216.0
2023-08-04 09:10:00,248.0
2023-08-04 09:15:00,218.0
2023-08-04 09:20:00,210.0
2023-08-04 09:25:00,282.0
2023-08-04 09:30:00,336.0
2023-08-04 09:35:00,236.0
2023-08-04 09:40:00,308.0
2023-08-04 09:45:00,258.0
2023-08-04 09:50:00,376.0
2023-08-04 09:55:00,400.0
2023-08-04 10:00:00,330.0
2023-08-04 10:05:00,202.0
2023-08-04 10:10:00,318.0
2023-08-04 10:15:00,374.0
2023-08-04 10:20:00,170.0
2023-08-04 10:25:00,342.0
2023-08-04 10:30:00,334.0
2023-08-04 10:35:00,314.0
2023-08-04 10:40:00,284.0
2023-08-04 10:45:00,392.0
2023-08-04 10:50:00,236.0
2023-08-04 10:55:00,480.0
2023-08-04 11:00:00,556.0
2023-08-04 11:05:00,494.0
2023-08-04 11:10:00,670.0
2023-08-04 11:15:00,580.0
2023-08-04 11:20:00,472.0
2023-08-04 11:25:00,528.0
2023-08-04 11:30:00,634.0
2023-08-04 11:35:00,376.0
2023-08-04 11:40:00,498.0
2023-08-04 11:45:00,492.0
2023-08-04 11:50:00,558.0
2023-08-04 11:55:00,632.0
2023-08-04 12:00:00,841.0
2023-08-04 12:05:00,615.0
2023-08-04 12:10:00,632.0
2023-08-04 12:15:00,884.0
2023-08-04 12:20:00,856.0
2023-08-04 12:25:00,972.0
2023-08-04 12:30:00,1182.0
2023-08-04 12:35:00,1011.0
2023-08-04 12:40:00,1072.0
2023-08-04 12:45:00,972.0
2023-08-04 12:50:00,967.0
2023-08-04 12:55:00,1008.0
2023-08-04 13:00:00,1050.0
2023-08-04 13:05:00,1019.0
2023-08-04 13:10:00,1030.0
2023-08-04 13:15:00,1114.0
2023-08-04 13:20:00,914.0
2023-08-04 13:25:00,1030.0
2023-08-04 13:30:00,1186.0
2023-08-04 13:35:00,970.0
2023-08-04 13:40:00,1169.0
2023-08-04 13:45:00,1022.0
2023-08-04 13:50:00,912.0
2023-08-04 13:55:00,932.0
2023-08-04 14:00:00,990.0
2023-08-04 14:05:00,702.0
2023-08-04 14:10:00,1020.0
2023-08-04 14:15:00,935.0
2023-08-04 14:20:00,716.0
2023-08-04 14:25:00,770.0
2023-08-04 14:30:00,764.0
2023-08-04 14:35:00,620.0
2023-08-04 14:40:00,938.0
2023-08-04 14:45:00,838.0
2023-08-04 14:50:00,860.0
2023-08-04 14:55:00,914.0
2023-08-04 15:00:00,960.0
2023-08-04 15:05:00,1054.0
2023-08-04 15:10:00,980.0
2023-08-04 15:15:00,942.0
2023-08-04 15:20:00,792.0
2023-08-04 15:25:00,902.0
2023-08-04 15:30:00,970.0
2023-08-04 15:35:00,904.0
